time_sequence_,path_index_,path_x_,path_y_,path_heading_,path_curvature_,steer_angle_,truck_x_,truck_y_,truck_heading_,truck_heading_rate_,truck_lateral_err_,truck_heading_err_,trailer_path_x_,trailer_path_y_,trailer_path_heading_,trailer_path_curvature_,trailer_x_,trailer_y_,trailer_heading_,trailer_heading_rate_,trailer_lateral_err_,trailer_heading_err_
662,825,25.71636,0.01741677,-0.0005734161,-0.0001927029,-2.91450583912257,25.716765603755,0.0175801315256653,-0.000452456121734271,-0.0034686522,0.00016359407851879,0.000120959978265729,18.066361257683,0.0218034029246081,-0.0005734161,-0.000192686248632037,20.9232435036542,0.0166132749070968,0.000399714267946778,-0.00346835247537667,-0.00355194497836865,0.000973130367946778
663,827,25.78909,0.01737455,-0.0005874782,-0.0001935465,-2.91094510226871,25.8045406180677,0.0175286306006768,-0.000468969249449579,-0.003483837,0.000163157474856984,0.000118508950550421,18.1390913201246,0.0218687579714852,-0.0005874782,-0.000193583575362588,21.0110189855841,0.0166132290291228,0.000391382931825355,-0.00348450435652659,-0.00356833323705655,0.000978861131825355
664,830,25.8982,0.0173093,-0.0006086863,-0.0001948119,-2.94022466199848,25.89242259189,0.0174755702902634,-0.000485597160932905,-0.0035066142,0.000162753630513015,0.000123089139067095,18.2482014171587,0.021965749907465,-0.0006086863,-0.000194795125176992,21.0989014289648,0.0166121163277487,0.000382954714270998,-0.00350631225318585,-0.00361845065250927,0.000991641014270998
665,832,25.97093,0.01726451,-0.0006229017,-0.0001956555,-2.93640063392125,25.9804114332576,0.0174209357936459,-0.000502339864215581,-0.003521799,0.000162331763811491,0.000120561835784419,18.3209314841249,0.0220297076968453,-0.0006229017,-0.000195639225625096,21.1868907438073,0.0166099265149085,0.000374429219893328,-0.00352150606125173,-0.00363456935094028,0.000997330919893328
666,835,26.08003,0.01719538,-0.0006443399,-0.0001969208,-2.96564811424212,26.0685070488395,0.0173647158031886,-0.000519196392825933,-0.0035445744,0.00016191107135196,0.000125143507174067,18.4300315880401,0.0221245798939208,-0.0006443399,-0.000196904001386317,21.2749868384121,0.0166066481652036,0.000365805997982054,-0.00354427202495371,-0.00368481252858125,0.00101014589798205
667,837,26.15276,0.01714799,-0.0006587088,-0.0001977644,-2.9615948983032,26.1567093440635,0.0173068966731956,-0.000536166957154571,-0.0035597592,0.000161508106221712,0.000122541842845429,18.5027616596571,0.0221871119555898,-0.0006587088,-0.000197802487771299,21.3631896194861,0.0166022697438174,0.000357084652919156,-0.00356044477988338,-0.00370065206750046,0.00101579345291916
668,840,26.26186,0.01707495,-0.0006803771,-0.0001990298,-2.9907526853075,26.2450182234989,0.0172474662440988,-0.000553251412263684,-0.0035825364,0.00016105744599826,0.000127125687736316,18.6118617706421,0.0222798344134319,-0.0006803771,-0.000199067611167658,21.4514989925736,0.0165967788337788,0.000348264766863252,-0.00358321700101785,-0.00375103027522306,0.00102864186686325
669,842,26.3346,0.01702493,-0.0006948993,-0.0001998734,-2.98642115153331,26.3334335913167,0.0171864095452512,-0.00057045064812106,-0.0035977212,0.000160668969750869,0.00012444865187894,18.6846018470352,0.0223409092171655,-0.0006948993,-0.000199856977275048,21.5399148626295,0.01659016312654,0.000339345982948179,-0.00359742559095087,-0.00376658984602,0.00103424528294818
670,844,26.40733,0.01697386,-0.0007094829,-0.0002007169,-2.98175638856709,26.4219553518864,0.0171237128290958,-0.000587764983536513,-0.0036129042,0.00016022922757977,0.000121717916463487,18.7573319253748,0.0224014037296598,-0.0007094829,-0.000200756275601104,21.6284371347327,0.0165824096064931,0.000330327909942782,-0.00361361296081987,-0.00378199277937739,0.00103981080994278
671,847,26.51643,0.01689526,-0.0007314733,-0.0002019823,-3.01087777501954,26.5105834102634,0.0170593598747474,-0.000605195612889774,-0.0036356814,0.000159823206939273,0.000126277687110226,18.8664320465784,0.0224910302459942,-0.0007314733,-0.000202021398611497,21.7170657146828,0.0165735054466474,0.000321210200462251,-0.00363638517500695,-0.00383236098589767,0.00105268350046225
672,849,26.58917,0.01684152,-0.0007462103,-0.0002028259,-3.00592060571533,26.5993176726267,0.0169933383785567,-0.000622742454301376,-0.0036508662,0.000159390633420495,0.000123467845698624,18.9391721298739,0.022550028265222,-0.0007462103,-0.000202809952362939,21.805800509484,0.0165634368589992,0.00031199242727285,-0.00365057914253291,-0.00384748231484912,0.00105820272727285
673,852,26.69827,0.0167589,-0.0007684308,-0.0002040912,-3.03500168279195,26.6881580464078,0.016925639990541,-0.00064040444559071,-0.0036736416,0.000158969605488485,0.00012802635440929,19.0482722586084,0.0226373950414719,-0.0007684308,-0.000204074727253479,21.8946414274781,0.0165521895234875,0.000302674093778338,-0.00367334509056263,-0.00389796619909609,0.00107110489377834
674,854,26.771,0.01670246,-0.0007833212,-0.0002049348,-3.02985549962626,26.7771044402418,0.0168562533306307,-0.000658181771912805,-0.0036888264,0.00015857502041401,0.000125139428087195,19.1210023469897,0.0226948665671844,-0.0007833212,-0.000204918826895874,21.983588378221,0.0165397501647597,0.000293254760321248,-0.00368853888412573,-0.00391279041828406,0.00107657596032125
