time_sequence_,path_index_,path_x_,path_y_,path_heading_,path_curvature_,steer_angle_,truck_x_,truck_y_,truck_heading_,truck_heading_rate_,truck_lateral_err_,truck_heading_err_,trailer_path_x_,trailer_path_y_,trailer_path_heading_,trailer_path_curvature_,trailer_x_,trailer_y_,trailer_heading_,trailer_heading_rate_,trailer_lateral_err_,trailer_heading_err_
609,701,21.20686,0.01821834,0.0001786007,-0.0001404007,-2.38063662624202,21.2200915420518,0.0189116111086947,0.000303651659341644,-0.00108765914141369,0.000690907934977712,0.000125050959341644,13.5568601220107,0.0168520446522637,0.0001786007,-0.000140390429369885,16.4265428222809,0.0157088006801158,0.00074533421282384,-0.000368844499925058,-0.00165577129023554,0.00056673351282384
610,704,21.31596,0.01823699,0.0001631908,-0.0001416661,-2.40387765544869,21.3020708540119,0.0189279063485125,0.000292728795174213,-0.00109695423552102,0.000693182920147537,0.000129537995174213,13.6659601018645,0.0169885803855411,0.0001631908,-0.000141655208391254,16.5085227016401,0.015753125754636,0.000741607723809897,-0.000376448459717599,-0.00169933467710281,0.000578416923809897
611,706,21.38869,0.01824848,0.0001528409,-0.0001425097,-2.40821232503193,21.3841617847217,0.0189432775994663,0.000281713076541926,-0.00110622092589462,0.000695489687846738,0.000128872176541926,13.7386900893533,0.0170792471195523,0.0001528409,-0.000142535751854501,16.5906141968475,0.0157969172865973,0.00073780498923951,-0.000384093521667532,-0.00171822046360117,0.00058496408923951
612,708,21.46143,0.01825922,0.0001424296,-0.0001433533,-2.41243060956914,21.4663642464072,0.0189577169857836,0.000270604665681142,-0.00111552056490855,0.000697794195959004,0.000128175065681142,13.8114300775947,0.0171696335636839,0.0001424296,-0.000143340663878768,16.672817216765,0.0158401652793086,0.000733925599586711,-0.000391777509075728,-0.00173701449518965,0.000591495999586711
613,710,21.53416,0.0182692,0.0001319569,-0.0001441969,-2.41651336610986,21.5486781508102,0.0189712138281563,0.000259402763884509,-0.00112490628551481,0.000700098051875279,0.000127445863884509,13.8841600666033,0.0172597297179296,0.0001319569,-0.000144224421137947,16.7551316696412,0.0158828603995104,0.000729969193097152,-0.000399497307602067,-0.0017557138180572,0.000598012293097152
614,713,21.64326,0.01828273,0.0001161329,-0.0001454622,-2.43999288243106,21.6311034100134,0.018983757713715,0.000248106829318093,-0.00113431695822129,0.000702439489033773,0.000131973929318093,13.9932600515872,0.017394313316997,0.0001161329,-0.000145489547928003,16.8375574643276,0.0159249934919981,0.00072593539988972,-0.000407255420523012,-0.00179963632135219,0.00060980249988972
615,715,21.716,0.0182908,0.0001055068,-0.0001463058,-2.44403577528416,21.7136399371081,0.0189953396224246,0.00023671687763795,-0.00114370102367223,0.000704788621186294,0.00013121007763795,14.0660000425787,0.0174836729814974,0.0001055068,-0.000146293647753064,16.9200945113126,0.0159665555303668,0.000721823824694169,-0.000415054587275608,-0.00181824381642173,0.000616317024694169
616,717,21.78873,0.01829808,9.481944e-05,-0.0001471494,-2.44797381945543,21.7962876466072,0.0190059508807922,0.000225233046218995,-0.00115312233160043,0.000707154265792098,0.000130413606218995,14.1387300343895,0.0175727112850869,9.481944e-05,-0.000147136650389089,17.0027427234067,0.0160075378639553,0.000717634062676343,-0.000422891524347089,-0.00183673749301421,0.000622814622676343
617,719,21.86146,0.01830459,8.407067e-05,-0.000147993,-2.45176459956117,21.8790464545226,0.019015579787184,0.000213654474350769,-0.00116263595079098,0.000709511279658529,0.000129583804350769,14.2114600270346,0.0176614493752576,8.407067e-05,-0.000148021176558693,17.0855020159551,0.0160479328177598,0.000713365767120585,-0.000430762160453964,-0.00185513918712781,0.000629295097120585
618,722,21.97057,0.01831287,6.783248e-05,-0.0001492584,-2.47548845567005,21.9619162780933,0.0190242149087986,0.00020198057089411,-0.00117217753090791,0.000711931910579752,0.00013414809089411,14.3205700175998,0.0177939515283979,6.783248e-05,-0.000149245806614072,17.1683723065594,0.0160877329082361,0.000709018589559756,-0.000438668526843749,-0.00189939210789817,0.000641186109559756
